date,stim_name,trial,dist_in_mm,stim_type,window_percentage,window_type,over_10000_ave_spectrum,below_audible_ave_spectrum,over_10000_sum_spectrum,below_audible_sum_spectrum,all_range_ave_spectrum,all_range_sum_spectrum,us_range_ave_spectrum,us_range_sum_spectrum,freq_over_3000_ave_spectrum,freq_over_3000_sum_spectrum,below_3000_ave_spectrum,below_3000_sum_spectrum,duration,voltage,window,label,over_10000_ave_spectrum_au,below_audible_ave_spectrum_au,over_10000_sum_spectrum_au,below_audible_sum_spectrum_au,all_range_ave_spectrum_au,all_range_sum_spectrum_au,us_range_ave_spectrum_au,us_range_sum_spectrum_au,freq_over_3000_ave_spectrum_au,freq_over_3000_sum_spectrum_au,below_3000_ave_spectrum_au,below_3000_sum_spectrum_au
20220812,1500mV_1.0ms_window_0.0%,1,8,undefined,0,rectangle,3.665700148509911e-10,1.197580762954317e-06,2.564019350631337e-05,0.04100883164160858,1.551056751642126e-06,1.18604777008301,1.134686374991258e-05,1.134520839754867,5.231457026744406e-10,4.024781136842917e-05,3.192205960574647e-05,0.04096850711957262,1.0,150,0,20220812_w_0,0.8197733048520822,0.4712366191177858,0.8199917940267577,0.41800379880091704,0.053710091531547544,0.051573019135958575,0.04956737711620745,0.049565844514458515,0.8482126816425737,0.8487329670624207,0.47114562850767666,0.41779010943654854
20220812,1500mV_1.0ms_window_0.0%,2,8,undefined,0,rectangle,4.31092205526067e-10,1.178094346037318e-06,3.016179557421647e-05,0.04026861859722012,1.537255788951424e-06,1.175825700222662,1.124888504076596e-05,1.124747035899539,5.764531133474474e-10,4.435156912662807e-05,3.140105359775257e-05,0.04022419629273,1.0,150,0,20220812_w_0,0.96406652945613,0.46356889973656146,0.9645958739695248,0.4104587931986986,0.05323219092052458,0.05112853197632255,0.04913936918972934,0.049138838834851366,0.9346437113293673,0.9352716974877396,0.4634559710693962,0.4101997498246206
20220812,1500mV_1.0ms_window_10.0%,0,8,undefined,10,humming,2.175459084002736e-10,1.064604753304189e-06,1.522255974584195e-05,0.03652911648748798,1.371671551275597e-06,1.048697976606955,1.012085206885606e-05,1.011937923531846,4.170063543232195e-10,3.203266467900509e-05,2.837875692501742e-05,0.03649695563468027,1.0,150,20,20220812_w_20,0.4865054997988155,0.4189118263775314,0.48682838811645146,0.37234197726127277,0.04749832944038565,0.045600626028415546,0.0442116960502149,0.044210345035972105,0.6761215398582926,0.6754945824769373,0.41884914171694015,0.37218996152850287
20220812,1500mV_1.0ms_window_10.0%,1,8,undefined,10,humming,1.919872536539181e-10,1.090624365482856e-06,1.342925763598598e-05,0.03750637728629513,1.392632517750968e-06,1.064362443093802,1.02683410224382e-05,1.02667901702728,4.088710022823573e-10,3.138109186139371e-05,2.907282205715092e-05,0.03747482689090455,1.0,150,20,20220812_w_20,0.4293477890746849,0.4291502958429087,0.4294772993295947,0.3823032151207326,0.04822416711640232,0.046281765397552584,0.04485598338315631,0.044854365597397534,0.6629311251508618,0.6617544233988137,0.4290930218720112,0.3821621320535453
20220812,1500mV_1.0ms_window_10.0%,2,8,undefined,10,humming,1.970534042092913e-10,1.068613948299165e-06,1.376989893400195e-05,0.03677159292151057,1.380725612269517e-06,1.055862966929186,1.01908071142799e-05,1.018918869754857,4.139936872259412e-10,3.176362144962781e-05,2.848574611667227e-05,0.03673963206552013,1.0,150,20,20220812_w_20,0.4406773981954547,0.42048940640658583,0.4403712525679328,0.37481354415269097,0.0478118540385029,0.04591218193056231,0.044517286052362555,0.04451533414056037,0.6712368921885992,0.6698210849481611,0.4204282218442349,0.3746647359278321
20220812,1500mV_1.0ms_window_25.0%,0,8,undefined,25,humming,1.668509473781194e-10,1.049323978784779e-06,1.167802676624554e-05,0.03590313798015416,1.171630495111214e-06,0.8892616163083364,8.533066085073069e-06,0.8531547708253626,3.256909748638835e-10,2.503774528139021e-05,2.797361336590594e-05,0.03587800954511192,1.0,150,50,20220812_w_50,0.3731345909606441,0.41289898720644774,0.3734716790022786,0.36596136646211563,0.04057129506509191,0.038667840799981826,0.03727564848917793,0.037273300970509564,0.5280655346374801,0.527987960555203,0.4128695270194269,0.3658780509250398
20220812,1500mV_1.0ms_window_25.0%,1,8,undefined,25,humming,1.832908191498264e-10,1.04355365603766e-06,1.282961731494138e-05,0.03574746876980538,1.174404410227106e-06,0.8917867040329066,8.559805987111882e-06,0.8558585719615645,3.424522717464661e-10,2.634118984069715e-05,2.781930788602943e-05,0.0357210483513014,1.0,150,50,20220812_w_50,0.4098996493877908,0.41062842018776685,0.4103003714135448,0.36437462724821157,0.04066735037358889,0.03877763941081697,0.03739245845866563,0.03739142677483058,0.555241796439692,0.5554745823268834,0.41059209400926144,0.36427738644029317
20220812,1500mV_1.0ms_window_25.0%,2,8,undefined,25,humming,1.684787351413638e-10,1.050688347159059e-06,1.179033447246494e-05,0.03587244725643266,1.162375512956861e-06,0.8817177895850508,8.457821853620151e-06,0.8456476050068473,3.064375956076377e-10,2.356651808041215e-05,2.801049069262099e-05,0.03584879990850662,1.0,150,50,20220812_w_50,0.376774869489195,0.4134358531613925,0.37706336006674485,0.36564853533306396,0.040250812956292945,0.03833981192140543,0.03694695332913649,0.036945321967686504,0.4968486855529246,0.4969631921254711,0.4134138086694028,0.365580175846548
20220812,1500mV_10.0ms_window_0.0%,0,8,undefined,0,rectangle,3.695939537664598e-10,1.670620888514298e-06,2.585684703250628e-05,0.06097755847611597,1.404252327496591e-05,11.16134650839566,0.0001109183797936047,11.08993795285004,5.069683858403836e-10,3.900331605815558e-05,4.453687817181137e-05,0.0609384625938762,10.0,150,0,20220812_w_0,0.8265358448798372,0.6573734011800088,0.8269205293181432,0.6215454102028088,0.4862653862495984,0.4853298084446181,0.48453328439681725,0.48450598788888344,0.821983267497627,0.8224894481909248,0.6573308776809176,0.6214404367160193
20220812,1500mV_10.0ms_window_0.0%,1,8,undefined,0,rectangle,3.907311303417726e-10,1.819913912064869e-06,2.733330431331295e-05,0.06859262319899151,1.459612907952995e-05,11.59990277287512,0.0001152231385022815,11.52025322382718,5.755435102922965e-10,4.42623261195115e-05,4.851626537163234e-05,0.06854822690496495,10.0,150,0,20220812_w_0,0.8738056498130907,0.716118783414014,0.8741386930264016,0.6991659093698016,0.505435683148181,0.5043995889296071,0.5033380927570925,0.5033059420775244,0.9331689083391188,0.9333897695109296,0.7160636445039439,0.6990435637969478
20220812,1500mV_10.0ms_window_0.0%,2,8,undefined,0,rectangle,4.242122300232512e-10,1.78346685854224e-06,2.967482885439286e-05,0.06685203812604575,1.449095759868647e-05,11.51694076704604,0.0001144087620432961,11.43955475888412,5.900124116275924e-10,4.539516850895844e-05,4.754397257589462e-05,0.06680651583447947,10.0,150,0,20220812_w_0,0.9486806003655105,0.7017772151372833,0.949022328702748,0.6814240927048936,0.5017937984417502,0.5007921447590564,0.49978058947276854,0.49978032366157055,0.9566283490633612,0.9572787873163445,0.7017133329639307,0.6812818802525323
20220812,1500mV_10.0ms_window_10.0%,0,8,undefined,10,humming,1.868279822821257e-10,1.552856439543175e-06,1.307725800189944e-05,0.05828180083310008,1.30241657928783e-05,10.35338592044524,0.000102962350386776,10.29477674846751,2.037191464321198e-10,1.567658654728206e-05,4.140427626305957e-05,0.05826611526716336,10.0,150,20,20220812_w_20,0.4178099306254546,0.6110342126241401,0.41822009835019053,0.594067501412939,0.451001638796867,0.45019718738623443,0.4497783495841953,0.4497663557558414,0.3303040866315939,0.33058284068888044,0.611096025876508,0.5941882774215347
20220812,1500mV_10.0ms_window_10.0%,1,8,undefined,10,humming,2.031899827940513e-10,1.545301255542386e-06,1.422208222962311e-05,0.05795040957732186,1.302152722274441e-05,10.35154808749171,0.0001029483580444598,10.29337232881022,2.235497020114439e-10,1.720912319373111e-05,4.120229570544533e-05,0.05793319613585354,10.0,150,20,20220812_w_20,0.45440084283933296,0.6080613197091257,0.4548323989595944,0.5906896240567806,0.4509102702229876,0.45011727273484187,0.4497172257597084,0.44970499835813915,0.3624567520179484,0.36290048308602424,0.608114944519641,0.5907932227787699
20220812,1500mV_10.0ms_window_10.0%,2,8,undefined,10,humming,1.900236790222338e-10,1.475578028426325e-06,1.330145412536678e-05,0.05473850879422459,1.277736474794359e-05,10.15858406461828,0.0001010466755946531,10.1032260657037,2.05754911636313e-10,1.582743905716051e-05,3.934346638197001e-05,0.05472266525682638,10.0,150,20,20220812_w_20,0.42495657866487035,0.5806258941941891,0.42539005131683105,0.5579506584495751,0.4424553965658907,0.44172660121618423,0.44140996013791334,0.44139773789901926,0.33360481500270683,0.33376397014523596,0.580680019558232,0.5580527559762253
20220812,1500mV_10.0ms_window_25.0%,0,8,undefined,25,humming,1.838988398270551e-10,1.35736633705699e-06,1.28736417619868e-05,0.04951706118017397,1.079711140126708e-05,8.57861687462598,8.530013795358553e-05,8.528799476677195,2.022614312709393e-10,1.557166162526264e-05,3.61912442781171e-05,0.04950147104255559,10.0,150,50,20220812_w_50,0.4112593872272122,0.534110720016157,0.4117083048328039,0.5047283438762763,0.37388305813079203,0.373024749419813,0.3726231493739817,0.3726129427885315,0.3279405911854592,0.32837021750872436,0.5341555884075484,0.5048078745895778
20220812,1500mV_10.0ms_window_25.0%,1,8,undefined,25,humming,1.77705298547157e-10,1.391035309474369e-06,1.243820961388946e-05,0.05092704699417756,1.090890402052204e-05,8.666767438672696,8.616700972596053e-05,8.615440850577126,2.00716260597018e-10,1.545306188832112e-05,3.708912320196118e-05,0.05091158819323093,10.0,150,50,20220812_w_50,0.3974085549221647,0.5473591398488167,0.3977828721636883,0.5191003560237989,0.37775422003791015,0.37685780812208486,0.37640997197093395,0.37639819971529803,0.325435298005716,0.32586922420735553,0.5474076070781158,0.5191880177805301
20220812,1500mV_10.0ms_window_25.0%,2,8,undefined,25,humming,1.902026708943685e-10,1.365832956464443e-06,1.331275538200807e-05,0.04975395074880648,1.082266387432768e-05,8.598618413368028,8.549859907248949e-05,8.548599376773854,2.082460784257057e-10,1.603353301980648e-05,3.641686718970556e-05,0.04973791299995624,10.0,150,50,20220812_w_50,0.4253568644291633,0.5374422540791147,0.42575147361677457,0.5071429637427988,0.37476789078793965,0.3738944780819393,0.3734901023347673,0.37347797649721587,0.3376439177842978,0.33811001368059634,0.5374856131552919,0.5072190708523436
20220812,1500mV_20.0ms_window_0.0%,0,8,undefined,0,rectangle,3.854495755778254e-10,2.480018640360183e-06,2.694703616572476e-05,0.09506091643642126,2.87229908023254e-05,22.87505206667202,0.0002277161429069248,22.76822452889465,5.465317139543331e-10,4.203425730085e-05,6.611980276228005e-05,0.09501873454726131,20.0,150,0,20220812_w_0,0.8619943247505151,0.9758637042143278,0.86178556038572,0.9689577244040198,0.9946215465162069,0.9946778938659077,0.9947499308787144,0.9947162161545754,0.8861300557875458,0.886404967232583,0.9758786373430051,0.9689854548314034
20220812,1500mV_20.0ms_window_0.0%,1,8,undefined,0,rectangle,4.283063930397971e-10,2.541357599068465e-06,2.997044265516193e-05,0.0981063611365405,2.887831145718838e-05,22.99744691999338,0.0002289179781151342,22.88916593409245,6.004442554311939e-10,4.615106713012422e-05,6.775412457260302e-05,0.09806002151373253,20.0,150,0,20220812_w_0,0.9578365198643852,1.0,0.9584762702563489,1.0,1.0,1.0,1.0,1.0,0.9735422263290908,0.9732189355561484,1.0,1.0
20220812,1500mV_20.0ms_window_0.0%,2,8,undefined,0,rectangle,4.47160224273385e-10,2.466796971438727e-06,3.12688415824277e-05,0.094383381892243,2.866366105027516e-05,22.82796846476882,0.0002272554626144787,22.72213883411328,6.079367522225264e-10,4.676252833908994e-05,6.576564886172568e-05,0.09433650080597142,20.0,150,0,20220812_w_0,1.0,0.9706611034759263,1.0,0.9620516019433643,0.9925670721007551,0.9926305534777767,0.9927375057461877,0.9927027878403211,0.985690334902066,0.9861132338666431,0.9706515917160651,0.9620281471461878
20220812,1500mV_20.0ms_window_10.0%,0,8,undefined,10,humming,1.817899276513149e-10,2.161589272041566e-06,1.271893703044037e-05,0.0842902678873118,2.594068334547342e-05,20.66390980242076,0.0002058184299876575,20.57892303528107,1.994488110116757e-10,1.535413379998044e-05,5.76372614016258e-05,0.08427490996540123,20.0,150,20,20220812_w_20,0.4065431534003617,0.8505647819236052,0.40676073646386984,0.8591722994393807,0.8982756275044008,0.8985306009971089,0.8990924683256691,0.8990682794880537,0.3233802934321642,0.3237830603368634,0.8506826966654062,0.8594216956560549
20220812,1500mV_20.0ms_window_10.0%,1,8,undefined,10,humming,2.236573360904085e-10,2.117992107947901e-06,1.565474526945478e-05,0.08295580910214576,2.594864559046275e-05,20.67243291332713,0.0002059202716938732,20.58913271649266,2.44940797517531e-10,1.88536633770609e-05,5.64735027314744e-05,0.08293693824026674,20.0,150,20,20220812_w_20,0.5001726986201456,0.8334097132667403,0.500649991403978,0.8455701357294374,0.898551344628691,0.8989012121756461,0.8995373512791803,0.8995143281226343,0.39713962982757817,0.3975800202284024,0.8335064925967616,0.8457772796700037
20220812,1500mV_20.0ms_window_10.0%,2,8,undefined,10,humming,2.158105439730941e-10,2.003005637561882e-06,1.510663947615891e-05,0.07734968984206347,2.55188510749763e-05,20.33219009859209,0.000202568173063152,20.25413546660404,2.337776455764744e-10,1.798794775815204e-05,5.34074833754137e-05,0.07733168782065958,20.0,150,20,20220812_w_20,0.4826246438259941,0.7881636328142422,0.483121174679156,0.7884268557714751,0.8836683928978181,0.8841064040424337,0.8848941211654002,0.8848787030914201,0.37904003157970806,0.3793240862810189,0.7882543492711511,0.7886158561553027
20220812,1500mV_20.0ms_window_25.0%,0,8,undefined,25,humming,2.239761743587618e-10,1.688679902044981e-06,1.567801897252019e-05,0.06472563300049769,2.146435798801304e-05,17.10111763076213,0.0001703140042504127,17.02908470198861,2.458670616672517e-10,1.893133583483203e-05,4.502515346661672e-05,0.06470669546610255,20.0,150,50,20220812_w_50,0.5008857277561144,0.664479450929679,0.5013943011349304,0.659749604925364,0.7432691492310275,0.7436093967411167,0.7439957562649507,0.7439801323920022,0.39864144661461753,0.399217952163127,0.6645374543710515,0.6598682568822494
20220812,1500mV_20.0ms_window_25.0%,1,8,undefined,25,humming,2.127055786076407e-10,1.788904463609141e-06,1.488747842464843e-05,0.06934072768712819,2.180572666136447e-05,17.37080969977971,0.0001730347143690992,17.30121873930582,2.390768915283724e-10,1.840821220325387e-05,4.769798272269452e-05,0.06932231045539419,20.0,150,50,20220812_w_50,0.47568090152311193,0.7039168609190867,0.4761122469280991,0.7067913526078349,0.7550900852943254,0.755336440614979,0.7558808434087753,0.7558693396309554,0.3876320693171185,0.38818648841704934,0.7039864070796602,0.7069375407559558
20220812,1500mV_20.0ms_window_25.0%,2,8,undefined,25,humming,2.056509963912284e-10,1.741454417474581e-06,1.439554696441127e-05,0.06706150581053338,2.164100421590708e-05,17.24054852434908,0.0001717574568804302,17.17342164759592,2.295439609477117e-10,1.766870823646551e-05,4.643289283765783e-05,0.06704383148069931,20.0,150,50,20220812_w_50,0.4599044933511291,0.685245719891176,0.4603799256989809,0.6835592007861739,0.7493860660097635,0.7496722825071768,0.7503013013422862,0.7502860391263463,0.37217566286974174,0.3725920654025586,0.6853146303720877,0.683701986250435
20220812,1500mV_5.0ms_window_0.0%,0,8,undefined,0,rectangle,3.368791088129989e-10,1.39895067528684e-06,2.356224211311026e-05,0.04944644214744652,7.113294522753991e-06,5.628166006653203,5.56952065327972e-05,5.56872438164163,4.841429744812801e-10,3.722695449544523e-05,3.729292500463738e-05,0.04940909124570451,5.0,150,0,20220812_w_0,0.7533744964915252,0.5504737608747488,0.7535374168242819,0.5040085227361449,0.2463196137107716,0.24473003573975954,0.2432976518112759,0.24329083889191652,0.7849748331751749,0.7850301039822752,0.5504155686444675,0.5038658005881138
20220812,1500mV_5.0ms_window_0.0%,1,8,undefined,0,rectangle,3.988149684117594e-10,1.430730227459188e-06,2.789813820780876e-05,0.05156070899922566,7.323457936044425e-06,5.795868639126345,5.734456082823709e-05,5.733716989287201,5.87490688498525e-10,4.517910990881507e-05,3.813772713790686e-05,0.05151540003605007,5.0,150,0,20220812_w_0,0.8918838187359253,0.5629787118442608,0.8922024864357881,0.5255592848609024,0.2535971657103751,0.25202226400564354,0.25050265296068475,0.250499166540056,0.9525397031531846,0.9527226126940673,0.5628842137431761,0.5253455918203704
20220812,1500mV_5.0ms_window_0.0%,2,8,undefined,0,rectangle,3.748633194684707e-10,1.451535665189501e-06,2.6217739042363e-05,0.05214708462120276,7.283868075332733e-06,5.76311869202114,5.700908619107836e-05,5.70003403548213,5.367876988462938e-10,4.128617757477317e-05,3.869384018744966e-05,0.05210569119637888,5.0,150,0,20220812_w_0,0.8383199111182272,0.5711654533472824,0.8384621148580287,0.5315362226984093,0.252226245503687,0.2505981951853462,0.24903717331631187,0.24902759899137122,0.8703314032467656,0.870629701350412,0.5710920247517427,0.5313652841599866
20220812,1500mV_5.0ms_window_10.0%,0,8,undefined,10,humming,1.662099414804412e-10,1.235967140165942e-06,1.163470194063154e-05,0.04365509253781349,6.348031364988268e-06,5.023202813554553,4.979536010847136e-05,4.978818584141584,2.181276943195459e-10,1.677694099173999e-05,3.295352512693759e-05,0.04363827795800394,5.0,150,20,20220812_w_20,0.3717010871226858,0.48634129278736127,0.3720861199786163,0.44497718631166105,0.21982003256662427,0.21842436819312808,0.21752489917339218,0.21751856745141787,0.35366567209371264,0.3537867631063281,0.48636928504073146,0.4450159941265437
20220812,1500mV_5.0ms_window_10.0%,1,8,undefined,10,humming,1.803063313562549e-10,1.276016205712737e-06,1.261545240977097e-05,0.0461679977920114,6.599684153774297e-06,5.223834025150844,5.178205546422411e-05,5.177423081702938,2.458462051747895e-10,1.890317053194215e-05,3.402078876640683e-05,0.04614904849967826,5.0,150,20,20220812_w_20,0.40322533527941684,0.5021002184739609,0.403451224008904,0.4705912772338649,0.22853428129128048,0.22714843275100158,0.22620353320690412,0.2261953579527939,0.39860763052607745,0.398624011268525,0.5021212949176446,0.47062041989472186
20220812,1500mV_5.0ms_window_10.0%,2,8,undefined,10,humming,1.71672702870828e-10,1.278089983832946e-06,1.20157274479257e-05,0.04604980146010056,6.562451580883014e-06,5.193763867751485,5.148273665044842e-05,5.147531394025031,2.269851941436319e-10,1.746074796854049e-05,3.40765736155622e-05,0.04603230324334227,5.0,150,20,20220812_w_20,0.383917650881825,0.5029162304043437,0.3842715892192896,0.4693864997806849,0.22724498939668755,0.2258408894613498,0.22489599582499895,0.22488942623977398,0.368026955460905,0.36820666581868083,0.5029446374005895,0.46942987093772776
20220812,1500mV_5.0ms_window_25.0%,0,8,undefined,25,humming,1.697695129595045e-10,1.17670834015184e-06,1.188295280996996e-05,0.04116619427227257,5.363602734423948e-06,4.237911714913325,4.196855127444768e-05,4.196287237174272,1.814478600814875e-10,1.396345759635858e-05,3.137423190897362e-05,0.04115222327395068,5.0,150,50,20220812_w_50,0.37966148092749574,0.46302351962713256,0.38002536098580253,0.41960779908021567,0.1857311755355018,0.1842774865252106,0.18333444852173042,0.18333071852671043,0.2941940939038979,0.29445692556350933,0.463060103084264,0.4196636166165601
20220812,1500mV_5.0ms_window_25.0%,1,8,undefined,25,humming,1.914532445441919e-10,1.194396230957827e-06,1.340099429425291e-05,0.04248223188660576,5.524294757863604e-06,4.366366339755364,4.323997192531099e-05,4.323383871041065,2.046269593978643e-10,1.574631942059514e-05,3.184531406691751e-05,0.04246646866347728,5.0,150,50,20220812_w_50,0.42815356588411835,0.4699835361208643,0.4285734173722614,0.4330221954464369,0.19129562911090836,0.18986309023543646,0.18888849308097358,0.18888341687459945,0.3317759872248082,0.3320533452071764,0.47001292198518707,0.4330660753274482
20220812,1500mV_5.0ms_window_25.0%,2,8,undefined,25,humming,1.754647606415801e-10,1.193997505889048e-06,1.22779751118531e-05,0.04235283729953566,5.491939808201165e-06,4.340384884842366,4.298480402428487e-05,4.297867400492993,1.95347462179806e-10,1.503426266761114e-05,3.183491957217866e-05,0.04233779278995402,5.0,150,50,20220812_w_50,0.3923979618864856,0.46982664160553705,0.392658457764966,0.43170327396600383,0.19017523986272103,0.1887333363543476,0.18777382352497313,0.18776863311089462,0.3167304899964343,0.3170377202544368,0.46985950704839285,0.4317538598951352
20220909,1500mV_0.5ms_window_0.0%,0,8,undefined,0,rectangle,1.822554019092632e-10,9.944422174861043e-07,1.27567586698142e-05,0.03322275760227408,3.830068821402564e-07,0.2600728857714416,2.255090593567986e-06,0.2254756500602181,1.982253997541232e-10,1.526236897946126e-05,2.651337134770242e-05,0.03320749355042663,0.5,150,0,20220909_w_0,0.43085702469890846,0.9780843501265012,0.43089976160180704,0.9785521199516316,0.022656166944402374,0.019278548752020383,0.016746491504666713,0.01674766296560483,0.4243093342055306,0.4243878523790429,0.9780634467680126,0.978502518455063
20220909,1500mV_0.5ms_window_0.0%,1,8,undefined,0,rectangle,2.632281244655557e-10,9.153450940927599e-07,1.842541294869615e-05,0.03079385566911341,4.328243042621366e-07,0.3038256909775081,2.715665228280958e-06,0.2715193179733498,2.915230942524698e-10,2.24272512646976e-05,2.440172008305445e-05,0.03077139283760455,0.5,150,0,20220909_w_0,0.6222788753376259,0.9002883181693845,0.6223764400117524,0.9070105831441542,0.025603037836189026,0.022521834132196786,0.020166757293316163,0.020167650142505832,0.6240167515426018,0.6236157055171756,0.9001658121296849,0.9067196035811412
