date,filename,stim_params,abr_z_score,abr_latency,lfp_z_score_100,lfp_latency_100,lfp_ampliture_100,lfp_z_score_200,lfp_latency_200,lfp_ampliture_200,lfp_z_score_300,lfp_latency_300,lfp_ampliture_300,lfp_z_score_400,lfp_latency_400,lfp_ampliture_400,lfp_z_score_500,lfp_latency_500,lfp_ampliture_500,lfp_z_score_600,lfp_latency_600,lfp_ampliture_600,lfp_z_score_700,lfp_latency_700,lfp_ampliture_700,lfp_z_score_800,lfp_latency_800,lfp_ampliture_800
20221108,04_ex_click,70dB,8.618130705710643,2.16,31.123127283190563,41.0,-23.75612963962184,31.704904873838355,39.0,-34.20278348811406,32.41694067856588,42.0,-46.853946433456954,24.80358434528632,45.0,-50.038402275352624,28.416001823331406,46.0,-53.15666940889469,27.40811343380251,45.0,-57.53271199385944,28.549383499924204,45.0,-54.34913486822106,28.92930489386497,44.0,-54.07244611806907
20221108,04_ex_click,30dB,0.8778796692208692,1.6,2.2075438267802223,89.0,-1.8071512303927528,0.9280769816055693,85.0,-1.008410027054961,0.9516129200784265,92.0,-1.8354126451544261,0.46227122046278935,91.0,-0.6223567265017024,0.1587228998301734,91.0,-0.29324186451240275,0.22942141521276183,75.0,-0.33729642281736394,-0.3232160359047013,90.0,0.45936673531736383,-0.3670756752518711,74.0,0.4998114322410018
20221108,04_ex_click,50dB,2.4187121367428173,1.68,-0.06362841322049737,36.0,0.07047541874392005,0.7589825181013234,35.0,-0.9663978903210118,1.9643496606858433,38.0,-3.2978102390868185,3.334127383202437,38.0,-5.986420746443337,5.965789633986553,38.0,-9.215061766628162,7.802478708425203,41.0,-12.602762303927529,9.92488941721233,31.0,-13.33961338384606,12.662026281308187,45.0,-14.831186732429474
20221108,04_ex_click,20dB,1.1146561214013528,3.68,7.010222265455176,38.0,-4.507315669078307,4.636882658885083,42.0,-5.217282781341196,7.403626312641118,54.0,-5.795537451361867,11.017309266072111,61.0,-5.460473442819795,11.91733538070759,59.0,-6.61029741457928,6.849606302795108,40.0,-6.482634191847033,5.887592447013032,63.0,-5.766670434855301,10.076514631794016,76.0,-6.08047900960603
20221108,04_ex_click,60dB,3.384214881699178,1.8,28.6244441635623,34.0,-11.078902070160506,10.566472275742012,34.0,-9.078053277754133,19.610557262459135,34.0,-29.178129559824903,19.036604502005662,36.0,-17.00362268588886,24.32426874640683,46.0,-29.536372678289155,57.91827274617148,45.0,-29.84699887524319,20.849709864345073,47.0,-19.2915860780946,38.18731969321247,48.0,-24.067658301921206
20221108,04_ex_click,40dB,2.8408403442407306,3.92,3.5804449476099407,38.0,-3.20396571771644,4.407608794100546,57.0,-3.412078976167315,5.611221668233146,58.0,-4.802683076969845,6.634423955016938,62.0,-4.397915495044991,8.33091744934836,55.0,-4.662195346698687,5.072003381046611,34.0,-4.162894519850437,8.567650832818984,58.0,-5.153611476319309,7.758029198312311,60.0,-5.317919541889592
20221108,02_us_cont_test,sham,2.100391187767897,1.28,6.585341590725602,18.0,-19.510505171601412,8.57025220631323,18.0,-18.950086066695036,5.419751881416517,17.0,-17.38456993251459,4.589817741440078,14.0,-16.483280167041585,3.0101619100843036,14.0,-11.002014397647132,4.721849608232046,14.0,-8.44983052650778,2.4659046233784196,8.0,-4.471822657009971,2.8028414965157054,47.0,-4.013738372446498
20221108,02_us_cont_test,150V_d_10.0ms_f_500.0kHz_w_25%,0.8995494469485552,1.72,382.88746770234405,27.0,-984.5943109534593,392.17319435178615,29.0,-896.1822628511064,357.2589431744738,28.0,-804.5761761498359,271.03091765013085,28.0,-675.930536767388,173.49285092250696,21.0,-507.88293979511184,165.3620254143489,21.0,-366.984065311892,90.40991901199298,21.0,-210.36116900611015,99.02553397389651,53.0,-201.34821197866003
20221108,02_us_cont_test,sham,2.5843065640350362,2.36,6.585341590725602,18.0,-19.510505171601412,8.57025220631323,18.0,-18.950086066695036,5.419751881416517,17.0,-17.38456993251459,4.589817741440078,14.0,-16.483280167041585,3.0101619100843036,14.0,-11.002014397647132,4.721849608232046,14.0,-8.44983052650778,2.4659046233784196,8.0,-4.471822657009971,2.8028414965157054,47.0,-4.013738372446498
20221108,02_us_cont_test,150V_d_1.0ms_f_500.0kHz_w_25%,3.847148676912613,1.2,266.6977398446165,28.0,-723.3460185128891,243.7262604000754,29.0,-633.5703452737415,276.06372098274494,30.0,-636.4891675659655,275.72448621360934,29.0,-591.5955421061832,351.61907832170493,22.0,-438.55974368084264,305.4133902537623,22.0,-294.6672847762646,346.1161870983084,53.0,-175.39736974100197,227.8425030096255,55.0,-166.14180390473007
20221108,03_us_cont_test_2,sham,4.267840802556317,2.24,2.665761953734203,96.0,-1.3730891483767025,1.204625192434798,80.0,-1.109023038515321,1.2605192095314686,89.0,-1.3180268877675099,0.8584731524241814,91.0,-0.8158167976349713,1.8926668360237577,89.0,-1.466434938898346,2.1144505838538423,87.0,-1.4405484329401754,2.645913827504836,88.0,-1.4525060987658072,0.2683381483551044,91.0,-0.15903576802650798
