date,filename,stim_params,abr_z_score,abr_latency,lfp_z_score_100,lfp_latency_100,lfp_ampliture_100,lfp_z_score_200,lfp_latency_200,lfp_ampliture_200,lfp_z_score_300,lfp_latency_300,lfp_ampliture_300,lfp_z_score_400,lfp_latency_400,lfp_ampliture_400,lfp_z_score_500,lfp_latency_500,lfp_ampliture_500,lfp_z_score_600,lfp_latency_600,lfp_ampliture_600,lfp_z_score_700,lfp_latency_700,lfp_ampliture_700,lfp_z_score_800,lfp_latency_800,lfp_ampliture_800
20221216,02_us_cont_test,sham,3.3326733330233935,2.16,0.46356581935766766,64.0,-1.2782827889409047,1.6874122679125614,97.0,-4.655486229328794,2.6653554381326914,98.0,-7.55725667634363,3.8106585146152954,98.0,-11.145708254803015,2.4987868860060516,98.0,-7.12128279274076,2.4931211646231133,98.0,-7.4516563563959135,1.6549308544370134,98.0,-4.509037477960846,1.3266837794696051,99.0,-3.925914244892996
20221216,02_us_cont_test,150V_d_1.0ms_f_500.0kHz_w_25%,3.0007312894774847,1.28,60.313174855177465,36.0,-26.103940733675827,28.539264694175127,43.0,-76.65263966363692,51.69875309735241,44.0,-93.05495918956711,24.876618567452383,45.0,-94.13175471561892,59.66826385521674,45.0,-79.03467319354937,19.836873749914414,45.0,-70.57079508146887,90.59322008601032,47.0,-52.614335234527,21.11316367767002,45.0,-46.48483810721668
20221216,02_us_cont_test,150V_d_10.0ms_f_500.0kHz_w_25%,0.934941626651904,1.08,10.27603483018502,40.0,-31.017389557241,22.55892218909074,40.0,-84.61967497948079,26.172847730627826,40.0,-99.6685814764713,25.672130589568848,47.0,-93.51761517357735,23.187503630268385,49.0,-73.45902854830375,20.328447159120106,48.0,-61.49072313123176,13.809354840069735,47.0,-42.75116085542315,11.595036138953423,46.0,-36.223427145397615
20221216,04_us_cont_20ms,150V_d_20.0ms_f_500.0kHz_w_10%,3.048970462105981,2.56,31.47786351554317,36.0,-92.38135193108585,40.48491503773983,36.0,-137.6970818070586,36.269632290470696,35.0,-139.81098813305567,31.06838655452144,36.0,-126.56824727930449,28.91935141127545,38.0,-101.80035899121474,21.548372469843322,38.0,-78.63548664731275,17.274678902763984,44.0,-55.5705385913181,14.152169184379073,45.0,-47.6567249817607
20221216,04_us_cont_20ms,150V_d_20.0ms_f_500.0kHz_w_0%,3.280335918744984,2.08,42.07299288496632,33.0,-113.98588544199903,43.11291365231962,33.0,-160.19237236290124,53.620852538183556,33.0,-160.72272512235529,50.125911236913375,33.0,-143.5949540787634,37.02459078419942,35.0,-117.08642388132294,28.123117102629752,37.0,-86.02617909472276,21.265151798905435,44.0,-57.6906315547483,18.28567336930466,44.0,-48.38001533241123
20221216,04_us_cont_20ms,150V_d_20.0ms_f_500.0kHz_w_25%,2.6226568787314104,1.64,42.5084159757387,32.0,-100.9357378176678,54.93771551284676,32.0,-139.24978530824418,57.03182641317844,33.0,-139.00644027769332,45.85868998660394,35.0,-126.85462565737477,36.442123477432716,35.0,-96.46663443123785,25.24126576502729,41.0,-71.44227974145792,21.033977521863005,46.0,-51.6024459660749,18.301968411189815,46.0,-48.53367193199781
20221216,08_us_cont_500us,150V_d_0.5ms_f_500.0kHz_w_10%,2.4352065821206765,1.56,33.473059910327756,27.0,-20.830764473644212,63.493365099319334,28.0,-59.19103956408074,100.15932034746542,28.0,-82.86650542619164,93.99736531430571,27.0,-94.33457192743799,88.39624763776689,25.0,-88.59555730559947,105.51097993199701,25.0,-74.6016446718446,91.96237805558884,30.0,-57.41788515321011,60.16598409281111,31.0,-50.0812456301678
20221216,08_us_cont_500us,150V_d_0.5ms_f_500.0kHz_w_25%,1.4349823700977506,3.12,48.37995767028904,28.0,-21.81673161250608,55.31544243186268,29.0,-58.84310354982369,34.88501569805274,28.0,-82.88152672437378,31.89980891996797,27.0,-95.19757816299854,29.979939264429618,27.0,-87.28235148270308,42.37650238559821,29.0,-73.2860639401447,42.47810802876049,31.0,-57.13628034183487,49.69899167845109,33.0,-51.31486825905885
20221216,08_us_cont_500us,150V_d_0.5ms_f_500.0kHz_w_0%,2.7169028053745334,2.4,24.09357045487225,28.0,-10.886795697045233,33.414173144487,28.0,-42.39813066178259,47.640157042827894,28.0,-69.17082196543652,42.48497207236168,27.0,-84.46028297513375,32.925975644836505,25.0,-81.55080594905155,24.446843844835257,30.0,-66.61990867050706,31.444333490474158,30.0,-50.74744317318215,42.74181371704938,33.0,-42.92855466850072
20221216,05_us_cont_1ms,150V_d_1.0ms_f_500.0kHz_w_25%,3.737184544963866,2.0,151.32740525316004,32.0,-113.79936010457199,159.92696328383698,32.0,-163.84504147540733,141.25669140056502,31.0,-166.80546029532468,110.87783628851119,31.0,-153.16591967868436,96.06882948294194,35.0,-135.00920752143116,78.12642230605523,36.0,-113.25856962092655,77.39509657083913,36.0,-76.53251677635578,75.66664839818604,44.0,-59.582341413089736
20221216,05_us_cont_1ms,150V_d_1.0ms_f_500.0kHz_w_0%,2.3253950002852317,3.32,120.27056598200978,33.0,-101.45079616442729,137.2182319568788,30.0,-151.1332827319431,145.91565857680365,30.0,-153.59905554626704,100.28386903693023,30.0,-140.57370196984436,77.0441431145845,33.0,-122.56448352383269,54.12666302870955,36.0,-102.8705403962488,37.08143546099389,39.0,-73.03684101030521,38.24218893834312,41.0,-62.6913820259302
20221216,05_us_cont_1ms,150V_d_1.0ms_f_500.0kHz_w_10%,2.5079322984540084,1.0,91.59578054898773,30.0,-90.31958672786965,70.58421763716804,31.0,-122.68740880350195,81.94169631726123,30.0,-125.1454631642145,50.15432469059932,31.0,-109.9215377629499,46.95282031489237,33.0,-90.24554894592048,25.592590716169234,37.0,-70.33765028422908,41.29398027489554,41.0,-51.82343123024076,35.90999058163278,43.0,-45.704585568914155
20221216,10_after_overdose,200V_d_6.7ms_f_500.0kHz_w_25%_prf_1500Hz_pd_0us,5.537028475411187,3.28,1.7728995213686423,22.0,-1.423211598674611,1.3825822157352365,14.0,-1.036433950936284,1.0523829865450576,56.0,-0.8124206780459631,0.9560013022476864,7.0,-0.8975730331955254,1.3883015276744213,7.0,-1.1103173638132295,1.3379046540421882,5.0,-1.312422102991245,1.0345690774973442,42.0,-0.915598591014105,1.299595121521824,7.0,-1.3620814460724708
20221216,10_after_overdose,150V_d_6.7ms_f_500.0kHz_w_25%_prf_1500Hz_pd_0us,4.134300740170418,1.8,1.4565987069572253,21.0,-1.1004852413667316,1.4938683452587125,13.0,-1.158456765260214,0.7746134042856744,49.0,-0.5966245896157588,2.0545341639003043,12.0,-1.6159354480787937,0.4505178385594498,48.0,-0.32913861107733455,1.8227659428336571,17.0,-1.560101342108463,1.0878677715726286,86.0,-0.8331180082684826,1.3768719962230362,26.0,-1.0451736153331712
20221216,10_after_overdose,150V_d_10.0ms_f_500.0kHz_w_25%,2.9464337295278007,1.72,1.5501302387768696,97.0,-1.2022619581408076,2.671270234295662,17.0,-2.0309863851228114,1.1876098497846275,17.0,-0.8558577600620135,1.5398017731681586,17.0,-1.1839276621777723,2.2466763896978463,65.0,-1.8091461537876947,1.9414176287848977,9.0,-1.6396489124817608,1.8243000843833612,32.0,-1.4677173896522373,2.194379167565398,9.0,-1.954146210785506
20221216,10_after_overdose,200V_d_10.0ms_f_500.0kHz_w_25%,1.8297052829303881,3.0,1.6872234144200409,20.0,-1.2668594775960602,2.0338493408528406,20.0,-1.6227276872568093,1.5715100233747765,17.0,-1.1268111054535506,2.323041607523802,15.0,-1.669192777997325,6.024081006477452,65.0,-4.657920510852383,3.194181719252129,17.0,-2.5418411433000974,3.1890249539304856,9.0,-2.4264680736259727,3.6048579918427546,57.0,-2.776446509454037
20221216,07_us_cont_5ms,150V_d_5.0ms_f_500.0kHz_w_10%,0.8803934703475711,1.32,38.3606033372265,30.0,-40.72840352930448,37.74090686068369,30.0,-55.035578508785264,38.33898602920384,30.0,-54.157432229602385,28.89982723576944,30.0,-48.08891088582199,24.09756542728145,36.0,-39.686115428167554,17.6700896819866,40.0,-32.342529296875,15.793330831125907,45.0,-24.95054252416707,11.459324052495754,48.0,-20.08738239451605
20221216,07_us_cont_5ms,150V_d_5.0ms_f_500.0kHz_w_25%,4.251571097770825,3.48,41.893885774911325,29.0,-50.4149678152359,49.287489445443924,28.0,-79.49656920674246,43.06119461413937,28.0,-85.2306440182697,32.44751818064437,27.0,-80.24141185478479,19.30937520197399,31.0,-63.81522449537938,17.174700905506647,36.0,-50.03847352261673,15.775220313173522,36.0,-38.402940327091436,15.848009019537626,40.0,-33.794429793895915
20221216,07_us_cont_5ms,150V_d_5.0ms_f_500.0kHz_w_0%,2.592097120075375,1.64,29.541083404152086,28.0,-43.11227761353964,29.691390206874274,28.0,-86.06318017388132,30.563438499972897,28.0,-102.56610083672787,28.291964643749285,26.0,-103.22949598735408,23.0351724290802,30.0,-84.94721052711577,22.907116547325185,29.0,-66.01418818017387,18.602464852185353,34.0,-49.2043699271948,19.707389939667394,37.0,-41.237168367734675
20221216,03_ex_click,30dB,2.1990189141178864,1.36,-0.07819261150291829,56.0,0.40688125075997106,-0.5961413411431431,51.0,3.16810459478356,-0.6138805650696217,56.0,3.0375558578550583,-0.8581917413187756,55.0,4.41217682241002,-0.6538049295689955,9.0,3.0408688556359436,-0.8915337373344738,31.0,4.617095828520185,-0.3724766925353208,10.0,1.822635635791586,-0.6688480005931223,85.0,3.410737152693336
20221216,03_ex_click,20dB,1.7838261699799929,2.12,0.15654954826815035,52.0,-0.7699216850072959,-0.11820459182587971,54.0,0.5670688495561769,0.384417369865686,78.0,-1.794374221029912,0.35960781770155564,77.0,-1.8130172551374035,0.8027354981899117,90.0,-3.837900124635214,0.31627218342964625,91.0,-1.5236108683426552,0.11800333494060168,90.0,-0.5436166251215955,-0.22148324619506526,90.0,1.07288880107004
20221216,03_ex_click,70dB,0.06622102813508049,2.16,6.234075570259815,38.0,-29.1274015077821,12.258125786123376,35.0,-58.78210401720574,12.088385259743733,35.0,-62.52771518573687,10.88062239309793,37.0,-54.402095334539155,7.3797695544321105,37.0,-36.420259587031865,6.32357110840429,49.0,-30.401908191725436,4.593982555153,52.0,-21.177049926282827,4.227541225338588,57.0,-19.8251687135214
20221216,03_ex_click,60dB,2.0183095031793945,1.6,-0.37955879461264397,10.0,1.6317998388861876,-0.9073479972821052,11.0,4.069489356608706,-1.035220917457331,14.0,4.7979451339068575,-1.157169706564789,91.0,5.57885077213035,-1.2146742164230848,13.0,5.62495962655034,-1.0735075396664522,10.0,5.2063463263010705,-0.7531865651873059,9.0,3.2893318146583184,-0.4527826358980191,10.0,2.0352493464250987
20221216,03_ex_click,40dB,2.699137099871451,2.04,0.3740835528349068,84.0,-1.5925544709083175,0.46410495476458224,80.0,-1.9762684862901263,0.46404518715386506,77.0,-2.038122986077335,-0.32881916988612286,77.0,1.598622362901264,-0.47996006749194814,58.0,2.3398788986502925,-1.13533333036817,36.0,5.357046164427286,-0.8547375610251058,36.0,3.8933067470209144,-0.893116092110046,29.0,4.044861552316391
20221216,03_ex_click,50dB,4.745450242132937,3.8,0.1753887423287426,80.0,-0.7698741868312258,0.33180785379423866,80.0,-1.5577026842169261,0.039375660872435034,74.0,-0.1943150383025293,0.4147748027414567,74.0,-1.9790590041342409,0.12748760502481016,74.0,-0.6099597025474222,0.23519829507810777,68.0,-1.0883494573808372,-0.1202540788060649,9.0,0.5511213369406617,-0.25617399574138383,71.0,1.1505008207684826
20221216,09_us_burst_each_intensity,150V_d_6.7ms_f_500.0kHz_w_25%_prf_1500Hz_pd_0us,1.566760365671114,2.76,3.039049665134275,97.0,-2.2500954713339003,7.162545112949412,98.0,-5.284290833232004,26.372800656931364,28.0,-21.78716399790248,44.79599526524658,30.0,-45.316181108645424,32.74064335913929,30.0,-48.09006271659168,19.53354881679774,29.0,-41.87087715831712,19.007665861242778,29.0,-30.41434083931177,19.048420507345725,32.0,-25.334185292284776
20221216,09_us_burst_each_intensity,sham,2.010151827598997,1.0,0.8985937085328063,12.0,-0.6271065441087064,1.5990725318693273,35.0,-1.3779102132478114,2.0924845857820977,86.0,-1.575288883906858,1.988598183647245,86.0,-2.0267827965406133,4.19388377985857,80.0,-4.084617525687014,4.103972971556428,84.0,-3.9856194522130357,5.310013677937714,93.0,-4.187854811375243,6.2724372785092735,40.0,-5.060835663910506
