date,filename,stim_params,abr_z_score,abr_latency,lfp_z_score_100,lfp_latency_100,lfp_ampliture_100,lfp_z_score_200,lfp_latency_200,lfp_ampliture_200,lfp_z_score_300,lfp_latency_300,lfp_ampliture_300,lfp_z_score_400,lfp_latency_400,lfp_ampliture_400,lfp_z_score_500,lfp_latency_500,lfp_ampliture_500,lfp_z_score_600,lfp_latency_600,lfp_ampliture_600,lfp_z_score_700,lfp_latency_700,lfp_ampliture_700,lfp_z_score_800,lfp_latency_800,lfp_ampliture_800
20221012,06_us_cont_10ms,150V_d_10.0ms_f_500.0kHz_w_10%,3.799270096,3.52,31.52471236,32,-108.9881274,29.75784213,32,-133.262664,32.51519068,34,-138.0457303,40.27013349,31,-126.0845021,51.53073763,28,-107.9217933,43.93822087,28,-87.10393646,47.89468299,49,-75.49716341,49.3108152,51,-68.04113722
20221012,06_us_cont_10ms,150V_d_10.0ms_f_500.0kHz_w_25%,0.991067017,1.2,9.707665013,34,-53.07683685,22.86641391,34,-67.49372074,37.3969056,36,-70.79662516,48.83260797,32,-61.80403298,19.51080779,56,-51.45655532,17.75406104,54,-48.47723222,36.8498743,53,-43.98212359,33.72704048,59,-38.75554304
20221012,06_us_cont_10ms,150V_d_10.0ms_f_500.0kHz_w_0%,3.520575449,3.36,1.456867966,55,-3.074728033,1.579618044,57,-0.057097404,1.423303864,21,1.456968246,1.511150088,57,1.299458165,1.575431867,10,-0.05250336,1.67264425,59,-1.918997816,2.541180638,12,-2.632387223,2.049035187,59,-3.154795657
20221012,15_us_after_overdose,150V_d_5.0ms_f_500.0kHz_w_0%,4.551804139,3.2,1.643152062,59,-6.621839471,1.771019416,16,-4.774160422,4.447518522,65,-8.806161843,1.853053043,59,-3.530895664,1.604519965,14,-5.96458346,1.455826335,16,-6.093422263,1.706075524,62,-5.471789883,1.69328366,62,-5.521662968
20221012,15_us_after_overdose,150V_d_13.4ms_f_500.0kHz_w_25%_prf_1500Hz_pd_0us,1.528935401,3.76,1.616004945,91,-6.357630867,1.388682494,48,-4.26771112,1.33976887,49,-2.744207122,1.392502801,46,-3.060069993,1.726940387,46,-6.007331818,1.393089995,0,-6.378411319,1.415157757,0,-5.053805934,1.371153799,91,-5.315639629
20221012,15_us_after_overdose,150V_d_5.0ms_f_500.0kHz_w_25%,2.076153317,3.92,1.715215114,32,-5.825066032,1.981320425,77,-4.354504121,1.832819222,77,-3.126342525,1.896158506,77,-3.209628787,1.401354653,78,-5.020172679,1.670281473,80,-6.230309636,1.723426424,77,-4.997797265,1.635880386,76,-5.321619224
20221012,14_us_high_voltage_after_overdose,300V_d_5.0ms_f_500.0kHz_w_25%,2.418280212,1.8,3.017562845,26,-10.16104732,2.599391045,28,-6.29113342,16.9361448,65,-25.39371238,1.800517968,25,-3.215032793,7.013982187,25,-17.57076278,2.571967416,26,-8.625668774,2.840471496,28,-6.256697243,3.357931774,26,-8.003442668
20221012,14_us_high_voltage_after_overdose,300V_d_10.0ms_f_500.0kHz_w_25%_prf_6000Hz_pd_0us,1.52874122,3.36,1.819325946,40,-3.964665622,1.914561124,31,-2.961383869,13.02850348,83,-9.047872519,2.287831125,80,-2.046511409,2.259396863,28,-5.172271074,1.831411875,42,-3.459750327,2.264725788,32,-3.415218239,2.292590422,39,-3.276382905
20221012,02_ex_click,40dB,1.009563625,3.8,3.644625854,98,-1.551409176,5.426700727,99,0.042154631,10.19758747,99,-2.266256726,11.99500331,98,-2.338691444,7.851935915,98,-3.11172426,8.278347541,99,-3.798666631,8.487181683,99,-2.127918288,8.38787804,99,-2.259725727
20221012,02_ex_click,60dB,4.211002631,3.92,1.291838923,99,-8.235590003,1.708682463,98,-9.582757022,1.342736259,98,-8.619731502,1.763995172,99,-8.256964183,1.935190204,99,-9.348234778,2.470178395,99,-10.03517715,4.697765464,98,-10.52262718,5.466738674,99,-10.10939305
20221012,02_ex_click,20dB,2.067339688,2.72,0.000466584,2,-7.54686645,-0.088409749,0,-11.45537261,-0.347426633,0,-14.61696996,-0.29292572,0,-16.09475696,0.430260951,0,-15.96710561,1.419490809,0,-19.67018217,1.261221979,0,-18.29392251,1.889357325,0,-18.29570369
20221012,02_ex_click,30dB,2.629091431,2.68,0.889622774,38,-7.745171335,0.431625364,43,-7.374091835,0.279954091,45,-8.13228147,0.216316535,45,-7.466713278,0.11053601,41,-5.936678282,0.473799587,44,-6.581466022,0.795123676,43,-6.538717663,1.459340846,50,-7.075447053
20221012,02_ex_click,50dB,3.246437836,1.32,5.098971859,88,-7.919133405,7.920345189,86,-8.629824865,10.53577965,87,-6.511406212,6.310007976,80,-5.370262532,4.749682072,88,-6.320819781,5.566652796,95,-7.159162588,4.541052635,86,-7.762389424,7.428418919,86,-6.488844578
20221012,04_us_cont_20ms,150V_d_20.0ms_f_500.0kHz_w_25%,3.344175847,3.6,132.8341043,32,-199.8313577,262.2317238,32,-237.4558504,312.5867884,31,-244.7984747,322.72182,29,-230.794825,91.03564738,28,-192.5178261,103.330454,52,-153.9748374,140.0295779,51,-139.4801752,127.2491739,51,-119.6170317
20221012,04_us_cont_20ms,150V_d_20.0ms_f_500.0kHz_w_10%,1.651957906,2.84,31.31260578,31,-193.7480288,53.66131918,32,-224.9460183,72.10331286,33,-220.3499761,74.60397372,31,-201.0859033,34.71503942,28,-161.869628,30.59076785,48,-133.0263605,42.62241706,48,-125.8749164,41.41848346,48,-108.3397773
20221012,04_us_cont_20ms,150V_d_20.0ms_f_500.0kHz_w_0%,2.662949017,1,37.24236677,30,-142.5034341,64.55416638,32,-166.2608343,103.0731789,34,-168.0562654,109.4543352,30,-150.0045836,45.87865267,27,-122.6486028,35.78379863,47,-106.5520647,44.59300425,47,-101.5617875,45.37084192,52,-89.2265112
20221012,03_us_cont_test,sham,3.194683707,2.12,1.172409134,31,-10.13907941,1.806094312,35,-11.64952141,2.187551414,28,-13.73706625,2.325754818,28,-12.94384671,2.750780714,35,-13.08752869,2.752312334,26,-13.70203634,2.735144342,27,-11.31644045,2.481508557,29,-10.84739596
20221012,03_us_cont_test,150V_d_10.0ms_f_500.0kHz_w_25%,2.073478535,1.28,17.28938394,41,-61.03515625,30.52667216,38,-68.00195123,43.11269444,37,-75.846275,48.75030008,35,-62.70887323,22.27365822,40,-54.64843275,25.97875504,58,-46.6758639,32.14931832,61,-44.51588434,26.97139581,58,-41.31985082
20221012,03_us_cont_test,150V_d_0.5ms_f_500.0kHz_w_25%,1.600897216,2.68,5.214326662,32,-29.72554604,6.486289701,34,-36.34382315,6.578994621,31,-35.14093184,4.685347978,29,-27.42485314,3.224670798,49,-20.94194583,3.116692039,49,-21.96671898,3.153741086,51,-17.77144258,3.508185895,54,-18.42810486
20221012,05_us_cont_1ms,150V_d_1.0ms_f_500.0kHz_w_0%,1.276001781,3.44,8.386268529,38,-70.97771196,12.20998752,37,-68.66751942,14.97059465,49,-59.12157348,16.14557277,48,-50.16282375,9.077509634,51,-44.21664583,6.300498673,49,-37.42796902,7.479821839,51,-28.44487647,5.40235878,51,-22.70175325
20221012,05_us_cont_1ms,150V_d_1.0ms_f_500.0kHz_w_10%,3.129997041,2.76,10.11218933,37,-45.35066478,14.77819458,39,-43.22749631,15.83509224,42,-35.01684285,16.26257828,42,-31.37432648,6.796327077,48,-27.55962921,6.969868461,43,-23.00039803,5.506495054,46,-16.35065338,5.719315414,74,-11.64952141
20221012,05_us_cont_1ms,150V_d_1.0ms_f_500.0kHz_w_25%,1.800236466,2.44,3.481492623,6,-4.080780282,4.711458104,57,-1.849970542,7.421720525,57,-3.698049498,7.731898613,97,-3.838657348,6.176100312,95,-8.22902711,8.916737557,92,-10.00900899,7.630534623,88,-10.58909519,9.633192118,95,-11.74989811
20221012,08_us_burst_10_20_pulses,150V_d_6.7ms_f_500.0kHz_w_0%_prf_1500Hz_pd_0us,2.387595336,1,3.980072601,92,-4.31224066,6.449338255,95,-4.964746854,6.383936493,95,-5.010463848,4.538830033,90,-2.665835132,3.112947718,1,-2.881358106,3.443784304,9,-3.311810326,3.283881241,92,-2.384408439,3.263280613,2,-3.083225354
