date,filename,stim_params,abr_z_score,abr_latency,lfp_z_score_100,lfp_latency_100,lfp_ampliture_100,lfp_z_score_200,lfp_latency_200,lfp_ampliture_200,lfp_z_score_300,lfp_latency_300,lfp_ampliture_300,lfp_z_score_400,lfp_latency_400,lfp_ampliture_400,lfp_z_score_500,lfp_latency_500,lfp_ampliture_500,lfp_z_score_600,lfp_latency_600,lfp_ampliture_600,lfp_z_score_700,lfp_latency_700,lfp_ampliture_700,lfp_z_score_800,lfp_latency_800,lfp_ampliture_800
20220819,07_us_cont_5ms,150V_d_5.0ms_f_500.0kHz_w_25%,5.492412904,1.36,111.1026001,33,-226.7301686,165.0611347,35,-335.4261821,213.3989902,35,-465.2054486,227.5584087,35,-551.0198096,264.2134193,34,-562.5773033,220.4731148,34,-560.3615134,189.8730196,34,-449.817227,181.1072022,31,-325.9746388
20220819,03_us_burst_sham,150V_d_66.7ms_f_500.0kHz_w_0%_prf_1500Hz_pd_0us,9.683586094,2.96,154.4474116,44,-844.9593036,157.7479186,44,-1030.078101,144.1834251,44,-1242.619377,147.9977492,45,-1235.582522,155.4387033,45,-1096.054255,147.4376533,45,-944.4715448,139.9658507,43,-640.091358,151.4276323,42,-468.5338833
20220819,03_us_burst_sham,150V_d_66.7ms_f_500.0kHz_w_25%_prf_1500Hz_pd_0us,7.917947249,2.52,250.9128923,36,-632.9470386,234.694673,36,-787.330954,244.5435972,37,-917.1969046,228.656028,38,-923.9226464,217.6209347,38,-843.0195968,185.1831941,37,-751.446082,148.0793944,37,-535.9005464,127.4297094,34,-410.8224119
20220819,04_ex_click,20dB,3.990409424,3.44,44.38602971,34,-212.227788,36.7075779,36,-281.0490827,34.48214779,36,-329.3232602,30.43715055,38,-338.678026,29.54987023,38,-321.9123573,26.63891879,38,-298.9867689,23.265964,39,-219.303235,21.39059921,38,-169.5483018
20220819,04_ex_click,30dB,2.461585467,1.72,162.5235096,36,-227.7145683,108.6352993,37,-315.9204624,98.22023962,38,-382.9427637,77.82620649,38,-387.4384661,67.22299317,40,-356.5260594,58.3734416,40,-320.6993726,47.22318891,42,-227.7519731,44.90443566,42,-172.23373
20220819,04_ex_click,40dB,6.66284268,1.24,131.2322734,35,-490.7671858,134.7268922,36,-639.653781,134.2072071,36,-805.3481996,136.6648359,37,-853.0470555,152.7553973,37,-795.9483106,153.7597925,38,-708.7036608,178.3162561,38,-471.5132064,144.9250161,35,-329.8599896
20220819,04_ex_click,50dB,9.923581144,1.56,57.84302299,35,-403.4061655,58.70008379,37,-538.1460227,58.34092906,37,-657.5047831,60.37784191,39,-672.8995357,60.53846558,39,-613.6473422,62.82218842,39,-533.0417499,71.2686227,39,-350.5211025,76.04696654,36,-244.8572537
20220819,04_ex_click,60dB,18.60288309,1.52,163.4618865,33,-444.7794517,152.0522648,34,-569.0768349,141.3498763,34,-652.9473331,129.1064042,35,-645.6088649,108.7820962,35,-584.2133162,108.1486531,35,-508.1687363,89.02278105,36,-341.3367364,87.8683348,36,-250.1628
20220819,11_after_overdose_sham,60dB,6.511640774,3.8,1.497128808,38,-0.49635594,2.978695837,29,-0.732659366,3.184782217,64,-0.546229025,2.883474979,57,-0.741565274,1.276672255,31,-0.637663014,1.603284456,2,-0.62578847,2.941046856,64,-0.74869,2.736685918,22,-0.762939453
20220819,10_after_overdose,60dB,3.34845008,1.32,2.169616162,74,-0.401359588,2.733595941,89,-0.619257471,0.584130887,35,-0.434014584,2.514519763,51,-0.686942371,2.851404036,20,-0.88880962,0.810657078,83,-0.15911889,3.683595282,48,-1.003398969,2.297755146,52,-0.890590801
20220819,03_us_burst_sham,sham,2.311711733,1,0.490819909,2,-9.9140568,-0.177981361,14,-9.501416396,-0.362006852,0,-12.38336823,-0.642677724,0,-10.52856445,-0.466023648,1,-8.448144341,0.634381082,2,-9.180803707,3.861800492,21,-9.067995539,4.529793914,20,-8.350179353
20220819,02_us_cont_test,sham,2.287575638,3.56,-1.536542464,0,-0.764126908,-1.493572922,2,0.980243609,-1.715988588,2,-1.968205671,-1.764491085,5,-0.567603204,-1.632112823,5,0.522479937,-1.513574472,5,-0.353861412,-1.514450908,0,1.138175044,-1.431734882,6,1.470068549
20220819,11_after_overdose_sham,sham,2.877167865,2.12,2.378618693,9,-0.603820563,2.828228934,97,-0.355642593,2.140316853,9,-0.434014584,1.831807571,40,-0.638850468,1.45048315,59,-0.434608311,2.40159625,11,-0.660224647,2.401478073,83,-0.671505464,2.742299593,12,-0.601445654
